Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4
273;relevance_detailed;Baseline_V2;3.8346;3.6731;3.4603;3.543;3.4871
273;subjcount_detailed;Baseline_V2;3.7586;3.0867;3.1306;3.0869;3.0706
274;subjpos_detailed;Baseline_V2;3.8403;3.7795;3.6507;3.1658;3.4215
274;diversity_detailed;Baseline_V2;3.544;3.6756;3.5839;3.2532;3.1185
274;uniqueness_detailed;Baseline_V2;2.9076;3.1232;3.0259;2.978;3.0111
274;follow_detailed;Baseline_V2;3.8433;3.6909;3.7601;3.2134;3.265
274;influence_detailed;Baseline_V2;3.6324;3.6187;3.5608;3.0587;3.025
274;relevance_detailed;Baseline_V2;3.8801;3.8514;3.5666;3.1731;3.3659
274;subjcount_detailed;Baseline_V2;3.597;3.4408;3.5298;3.0875;3.0587
275;subjpos_detailed;Baseline_V2;3.9821;3.6966;3.0987;3.6141;2.9394
275;diversity_detailed;Baseline_V2;3.9909;3.721;3.0896;3.2611;3.1533
275;uniqueness_detailed;Baseline_V2;3.0693;3.1089;2.9212;3.037;2.7429
275;follow_detailed;Baseline_V2;3.9962;3.5587;3.034;3.3716;3.01
275;influence_detailed;Baseline_V2;3.9108;3.6165;3.0214;3.0834;2.993
275;relevance_detailed;Baseline_V2;4.0104;3.8562;3.1069;3.2424;3.4058
275;subjcount_detailed;Baseline_V2;3.9465;3.6486;3.0488;3.1317;3.0084
276;subjpos_detailed;Baseline_V2;3.5062;3.2865;2.9835;3.0876;3.3015
277;subjpos_detailed;Baseline_V2;4.0347;2.6849;2.9389;2.8195;3.3299
276;diversity_detailed;Baseline_V2;3.1897;3.2054;2.8809;3.1018;3.1566
277;diversity_detailed;Baseline_V2;3.7641;3.424;3.3673;3.2109;3.5328
276;uniqueness_detailed;Baseline_V2;3.0128;3.392;2.9517;3.3057;3.2351
277;uniqueness_detailed;Baseline_V2;3.4983;2.7236;2.9485;3.0201;3.1041
276;follow_detailed;Baseline_V2;3.542;3.5365;2.9961;3.2267;3.4663
277;follow_detailed;Baseline_V2;3.9188;3.3113;3.1212;3.0663;3.014
276;influence_detailed;Baseline_V2;3.6691;3.5732;2.7076;3.1322;3.0805
277;influence_detailed;Baseline_V2;3.9156;3.5618;3.1809;2.7016;3.2728
278;subjpos_detailed;Baseline_V2;3.8934;3.4581;3.2794;3.0129;2.8653
279;subjpos_detailed;Baseline_V2;4.0214;3.0883;3.7913;3.6845;3.4841
276;relevance_detailed;Baseline_V2;3.2784;3.8522;3.2602;3.2269;3.4167
277;relevance_detailed;Baseline_V2;3.6636;3.7705;3.7094;3.6494;3.4738
278;diversity_detailed;Baseline_V2;3.4041;3.4655;3.2265;3.042;2.9587
279;diversity_detailed;Baseline_V2;3.9286;3.7932;3.8565;3.735;3.5545
276;subjcount_detailed;Baseline_V2;3.1504;3.1633;2.9637;3.0602;3.1024
277;subjcount_detailed;Baseline_V2;3.875;3.1992;3.1495;3.0678;3.2646
280;subjpos_detailed;Baseline_V2;3.947;3.241;3.2761;3.5673;2.8905
278;uniqueness_detailed;Baseline_V2;3.0265;3.2051;2.9963;2.9876;2.997
279;uniqueness_detailed;Baseline_V2;3.0305;2.9433;3.065;3.1601;3.0664
280;diversity_detailed;Baseline_V2;3.8327;3.1829;3.0389;3.421;3.035
278;follow_detailed;Baseline_V2;3.9845;3.718;3.5077;3.043;3.0657
279;follow_detailed;Baseline_V2;3.9591;3.4934;3.6271;3.3526;3.1911
280;uniqueness_detailed;Baseline_V2;3.0476;3.0224;2.9562;3.0225;1.9808
278;influence_detailed;Baseline_V2;3.7407;3.373;3.3052;3.0681;2.7904
279;influence_detailed;Baseline_V2;3.892;3.2296;3.5936;3.6579;3.3672
280;follow_detailed;Baseline_V2;3.9327;3.0966;3.1463;3.6053;3.0277
278;relevance_detailed;Baseline_V2;3.5465;3.5292;3.2224;3.1538;3.4493
279;relevance_detailed;Baseline_V2;4.105;3.861;3.7033;3.9001;3.4727
280;influence_detailed;Baseline_V2;3.8809;3.1336;3.1232;3.3643;2.9162
278;subjcount_detailed;Baseline_V2;3.6956;3.3046;3.1622;3.0156;2.9607
279;subjcount_detailed;Baseline_V2;3.8878;3.2826;3.6672;3.5179;3.5959
280;relevance_detailed;Baseline_V2;4.076;3.1895;3.0787;3.3637;3.1881
280;subjcount_detailed;Baseline_V2;3.8059;3.0571;3.0459;3.2551;2.988
281;subjpos_detailed;Baseline_V2;3.695;3.3706;3.117;3.0524;3.7522
281;diversity_detailed;Baseline_V2;3.4412;3.1902;3.0987;3.7627;3.9569
281;uniqueness_detailed;Baseline_V2;3.1466;3.1569;3.0154;3.1244;3.7484
281;follow_detailed;Baseline_V2;3.9032;3.4713;3.0942;3.5838;3.949
281;influence_detailed;Baseline_V2;3.8309;3.26;3.2785;3.5634;3.897
281;relevance_detailed;Baseline_V2;3.6423;3.6405;3.2252;3.7572;3.9125
281;subjcount_detailed;Baseline_V2;3.5316;3.1698;3.0525;3.1397;3.8736
282;subjpos_detailed;Baseline_V2;4.6287;2.7725;3.3269;3.6329;3.2094
282;diversity_detailed;Baseline_V2;4.2374;3.8506;3.9424;3.9136;3.9188
282;uniqueness_detailed;Baseline_V2;3.7207;1.2852;1.5763;1.196;1.3459
282;follow_detailed;Baseline_V2;4.0841;3.5031;3.5474;3.5274;3.4646
282;influence_detailed;Baseline_V2;4.3582;3.1225;3.2699;3.3414;3.1274
282;relevance_detailed;Baseline_V2;3.582;3.8527;3.6061;3.7362;3.8502
282;subjcount_detailed;Baseline_V2;3.931;3.0617;3.1916;3.2025;3.216
283;subjpos_detailed;Baseline_V2;3.674;3.5516;3.261;3.215;2.7913
283;diversity_detailed;Baseline_V2;3.765;3.4931;3.3347;3.0798;3.128
283;uniqueness_detailed;Baseline_V2;3.1791;3.1;3.0819;3.0789;2.9038
283;follow_detailed;Baseline_V2;3.8197;3.8355;3.5188;3.1965;3.0705
283;influence_detailed;Baseline_V2;3.5611;3.491;3.5165;3.2391;2.7704
283;relevance_detailed;Baseline_V2;3.5489;3.51;3.1922;3.2195;3.2699
283;subjcount_detailed;Baseline_V2;3.58;3.307;3.2467;3.1177;3.0062
284;subjpos_detailed;Baseline_V2;3.8586;3.6848;3.5695;3.3814;3.4347
284;diversity_detailed;Baseline_V2;3.2113;3.1738;3.4665;3.069;3.377
284;uniqueness_detailed;Baseline_V2;3.1273;2.9958;3.1013;3.0821;3.1267
284;follow_detailed;Baseline_V2;3.7657;3.845;3.5201;3.5827;3.5351
284;influence_detailed;Baseline_V2;3.8242;3.367;3.4737;3.302;3.2431
284;relevance_detailed;Baseline_V2;3.4672;3.5368;3.2766;3.1711;3.1173
284;subjcount_detailed;Baseline_V2;3.5317;3.4214;3.179;3.1209;3.2098
285;subjpos_detailed;Baseline_V2;3.9122;3.4633;3.6072;3.1465;3.7648
285;diversity_detailed;Baseline_V2;3.9748;3.467;3.8792;3.3482;3.5129
285;uniqueness_detailed;Baseline_V2;3.0298;3.1017;3.0657;3.0207;3.2824
285;follow_detailed;Baseline_V2;3.953;3.4778;3.7275;3.2478;3.7374
285;influence_detailed;Baseline_V2;3.9123;3.4527;3.5021;3.0757;3.4976
285;relevance_detailed;Baseline_V2;3.9295;3.8701;3.8164;3.3112;3.5535
285;subjcount_detailed;Baseline_V2;3.8726;3.222;3.3951;3.0661;3.6573
286;subjpos_detailed;Baseline_V2;4.5198;3.3462;2.9899;3.0083;2.9632
286;diversity_detailed;Baseline_V2;3.8996;3.1525;3.0546;3.0496;3.0273
286;uniqueness_detailed;Baseline_V2;3.1507;3.0086;2.2679;1.9769;2.137
287;subjpos_detailed;Baseline_V2;3.9797;3.5206;3.0579;3.0363;2.96
286;follow_detailed;Baseline_V2;4.0279;3.299;3.2345;3.2146;3.3584
287;diversity_detailed;Baseline_V2;3.935;3.8774;3.9034;3.7522;3.8762
286;influence_detailed;Baseline_V2;4.0183;3.1588;2.9594;3.1559;3.1554
287;uniqueness_detailed;Baseline_V2;3.7203;3.4089;2.8038;3.1926;3.1042
286;relevance_detailed;Baseline_V2;4.1323;3.2265;3.5916;3.715;3.8218
287;follow_detailed;Baseline_V2;3.9934;3.6616;3.5553;3.0519;3.2822
286;subjcount_detailed;Baseline_V2;3.987;3.0511;3.1734;3.0607;3.2342
287;influence_detailed;Baseline_V2;4.0039;3.5402;2.9591;2.9308;2.8358
290;subjpos_detailed;Baseline_V2;4.077;3.6541;3.0625;2.8748;3.4622
289;subjpos_detailed;Baseline_V2;3.1693;3.1636;3.2895;3.0232;3.0517
288;subjpos_detailed;Baseline_V2;3.0267;3.9661;3.9728;2.7619;2.8688
287;relevance_detailed;Baseline_V2;3.957;3.9195;3.9303;3.8883;3.9979
290;diversity_detailed;Baseline_V2;3.9781;3.3637;3.0526;3.3257;3.7159
289;diversity_detailed;Baseline_V2;3.1255;3.2368;3.6043;3.0462;3.126
288;diversity_detailed;Baseline_V2;3.2521;3.9736;3.988;3.345;3.4081
287;subjcount_detailed;Baseline_V2;3.9829;3.3255;3.238;3.0266;3.0495
290;uniqueness_detailed;Baseline_V2;3.4724;3.2114;2.9228;3.0064;3.215
289;uniqueness_detailed;Baseline_V2;2.956;3.131;3.1679;2.5483;3.0125
288;uniqueness_detailed;Baseline_V2;2.3412;3.4754;3.7576;3.0219;3.0861
290;follow_detailed;Baseline_V2;3.9955;3.1287;2.9963;3.0366;3.2794
289;follow_detailed;Baseline_V2;3.2587;3.3695;3.6266;3.0;3.1823
288;follow_detailed;Baseline_V2;3.1152;3.952;3.9243;3.065;3.1098
290;influence_detailed;Baseline_V2;3.9975;3.3344;3.0434;2.9367;3.1702
289;influence_detailed;Baseline_V2;3.1266;3.4042;3.4504;2.9967;3.0285
288;influence_detailed;Baseline_V2;2.9891;3.9824;3.9568;2.1823;2.8808
290;relevance_detailed;Baseline_V2;3.9895;3.452;3.2854;3.7553;3.6392
289;relevance_detailed;Baseline_V2;3.1636;3.3936;3.4808;3.0;3.195
288;relevance_detailed;Baseline_V2;3.1686;3.9303;3.9625;3.2716;3.274
290;subjcount_detailed;Baseline_V2;3.9726;3.3394;3.0331;3.023;3.3318
289;subjcount_detailed;Baseline_V2;3.1333;3.1985;3.2528;3.013;3.0434
288;subjcount_detailed;Baseline_V2;3.0236;3.9108;3.8803;2.9322;2.9937
291;subjpos_detailed;Baseline_V2;3.863;3.31;3.5022;2.9535;2.9705
291;diversity_detailed;Baseline_V2;3.9858;3.8152;3.6428;3.3089;3.2676
291;uniqueness_detailed;Baseline_V2;3.797;3.4471;3.0727;3.0798;3.0673
291;follow_detailed;Baseline_V2;3.8068;3.375;3.1547;3.0496;3.0678
291;influence_detailed;Baseline_V2;3.9037;3.2869;3.3348;2.7664;2.8852
291;relevance_detailed;Baseline_V2;3.8315;3.4576;3.1302;3.3312;3.5362
291;subjcount_detailed;Baseline_V2;3.7743;3.2554;3.0862;2.9914;3.0313
292;subjpos_detailed;Baseline_V2;3.0454;3.9728;3.0488;3.0122;3.1135
292;diversity_detailed;Baseline_V2;3.1428;3.9351;3.3038;3.2122;3.3353
292;uniqueness_detailed;Baseline_V2;1.6873;4.0265;2.6608;3.0514;3.0724
292;follow_detailed;Baseline_V2;3.1757;3.8633;3.2031;3.1021;3.3229
292;influence_detailed;Baseline_V2;2.8834;3.9488;2.9851;3.015;3.0617
292;relevance_detailed;Baseline_V2;3.0716;4.0136;3.4045;3.1552;3.4577
292;subjcount_detailed;Baseline_V2;3.0619;3.7572;3.0723;3.0711;3.2533
293;subjpos_detailed;Baseline_V2;3.8872;3.2416;3.7501;3.2731;2.9669
293;diversity_detailed;Baseline_V2;3.9337;3.5957;3.9728;3.2825;3.1847
293;uniqueness_detailed;Baseline_V2;3.102;3.4038;3.4518;3.3851;3.0625
293;follow_detailed;Baseline_V2;3.9706;3.6518;3.8628;3.372;3.2196
293;influence_detailed;Baseline_V2;3.8623;3.2138;3.5526;3.1079;2.9163
293;relevance_detailed;Baseline_V2;3.7614;3.9013;3.7527;3.219;3.5538
293;subjcount_detailed;Baseline_V2;3.8157;3.3028;3.5859;3.1382;3.0231
294;subjpos_detailed;Baseline_V2;3.9311;3.4124;3.8939;3.3004;3.6474
294;diversity_detailed;Baseline_V2;3.9886;3.7726;3.9842;3.7271;3.4746
295;subjpos_detailed;Baseline_V2;3.6738;3.1762;3.3123;3.0891;3.1045
294;uniqueness_detailed;Baseline_V2;3.3798;3.4066;3.4387;3.454;3.0969
295;diversity_detailed;Baseline_V2;3.3365;3.1239;3.1869;3.063;3.0065
294;follow_detailed;Baseline_V2;3.9919;3.5859;3.9945;3.7132;3.6864
295;uniqueness_detailed;Baseline_V2;3.0349;2.919;2.9636;3.063;2.9245
294;influence_detailed;Baseline_V2;3.8379;3.6406;3.8288;3.4876;3.2766
295;follow_detailed;Baseline_V2;3.7163;3.3235;3.4021;3.0831;3.1376
294;relevance_detailed;Baseline_V2;3.9097;3.8467;3.9492;3.8479;3.5904
295;influence_detailed;Baseline_V2;3.5096;3.2556;3.2576;3.0829;3.0974
294;subjcount_detailed;Baseline_V2;3.8375;3.3765;3.7663;3.2397;3.2845
295;relevance_detailed;Baseline_V2;3.3527;3.3824;3.3309;3.0157;3.4059
295;subjcount_detailed;Baseline_V2;3.5651;3.0665;3.1335;3.005;3.0331
296;subjpos_detailed;Baseline_V2;3.5698;3.1056;3.028;3.3146;2.7406
296;diversity_detailed;Baseline_V2;3.3813;3.1329;3.0446;3.1667;3.0246
296;uniqueness_detailed;Baseline_V2;3.1053;2.8982;2.8225;3.3587;2.9991
296;follow_detailed;Baseline_V2;3.6325;3.1584;3.1239;3.439;3.0581
296;influence_detailed;Baseline_V2;3.4886;3.0168;2.3813;3.2319;2.1536
296;relevance_detailed;Baseline_V2;3.3066;3.4061;3.2758;3.3105;3.1433
296;subjcount_detailed;Baseline_V2;3.392;3.0769;3.0625;3.0931;2.9883
297;subjpos_detailed;Baseline_V2;4.3573;3.2721;3.2278;3.1652;2.8069
297;diversity_detailed;Baseline_V2;3.4602;3.224;3.0703;3.0909;2.9958
297;uniqueness_detailed;Baseline_V2;3.3894;3.2291;2.95;3.1714;2.4864
297;follow_detailed;Baseline_V2;4.0305;3.3164;3.1326;3.094;3.0407
297;influence_detailed;Baseline_V2;3.9039;3.3105;3.3912;3.3223;2.8334
297;relevance_detailed;Baseline_V2;3.5446;3.2818;3.1572;3.0659;3.097
297;subjcount_detailed;Baseline_V2;3.531;3.1718;3.1858;3.0541;2.9582
298;subjpos_detailed;Baseline_V2;3.9373;3.4228;3.0426;3.3224;2.654
298;diversity_detailed;Baseline_V2;3.957;3.45;3.1576;3.7739;3.033
298;uniqueness_detailed;Baseline_V2;3.1742;3.0798;2.9861;3.4318;2.9728
298;follow_detailed;Baseline_V2;3.9849;3.501;3.0554;3.871;3.0921
299;subjpos_detailed;Baseline_V2;3.6414;3.5632;3.4792;2.9913;3.5169
298;influence_detailed;Baseline_V2;3.9151;3.3449;2.929;3.5086;2.5832
299;diversity_detailed;Baseline_V2;3.9053;3.8964;3.9005;3.7652;3.537
300;subjpos_detailed;Baseline_V2;3.9662;2.965;3.0764;3.0977;3.2842
298;relevance_detailed;Baseline_V2;3.7378;3.3675;3.3868;3.8516;3.4397
299;uniqueness_detailed;Baseline_V2;3.3712;3.3881;3.3491;2.9531;3.1279
300;diversity_detailed;Baseline_V2;3.9516;3.38;3.1842;3.722;3.5862
298;subjcount_detailed;Baseline_V2;3.8792;3.2608;3.0267;3.3932;3.0131
299;follow_detailed;Baseline_V2;3.8271;3.8811;3.8419;3.2008;3.268
300;uniqueness_detailed;Baseline_V2;3.2952;2.7545;3.0643;3.3515;3.0719
299;influence_detailed;Baseline_V2;3.5858;3.7751;3.6645;3.0212;3.2398
300;follow_detailed;Baseline_V2;3.9923;3.203;3.0356;3.1692;3.2203
299;relevance_detailed;Baseline_V2;3.5971;3.9115;3.6935;3.8831;3.4759
300;influence_detailed;Baseline_V2;3.9714;2.8107;3.0398;3.0933;3.0371
299;subjcount_detailed;Baseline_V2;3.4651;3.3919;3.4832;3.0369;3.1115
300;relevance_detailed;Baseline_V2;3.7985;3.7323;3.1633;3.3475;3.5743
300;subjcount_detailed;Baseline_V2;3.9226;3.0716;3.0355;3.05;3.1369
301;subjpos_detailed;Baseline_V2;3.0201;3.0628;3.0267;3.0135;3.0193
301;diversity_detailed;Baseline_V2;3.2203;3.2931;3.0646;3.1443;3.0579
301;uniqueness_detailed;Baseline_V2;1.9767;2.776;2.8273;2.7409;2.7518
301;follow_detailed;Baseline_V2;3.4591;3.5811;3.5218;3.3371;3.3779
301;influence_detailed;Baseline_V2;3.0025;3.0209;2.9715;2.993;2.9709
301;relevance_detailed;Baseline_V2;2.7876;2.7507;2.6373;2.8012;2.6523
301;subjcount_detailed;Baseline_V2;3.0162;3.0726;3.1287;3.0395;3.0712
302;subjpos_detailed;Baseline_V2;3.712;3.1783;3.3891;3.1363;3.7621
302;diversity_detailed;Baseline_V2;3.9828;4.022;3.8473;3.9584;3.9929
302;uniqueness_detailed;Baseline_V2;3.2346;3.1584;3.0688;3.1989;3.7917
302;follow_detailed;Baseline_V2;3.9431;3.9201;3.8593;3.8731;3.9544
302;influence_detailed;Baseline_V2;3.8172;3.2334;3.6298;3.2809;3.725
302;relevance_detailed;Baseline_V2;4.0112;4.1999;3.6451;4.2169;4.0768
302;subjcount_detailed;Baseline_V2;3.5317;3.2367;3.2882;3.2341;3.6579
303;subjpos_detailed;Baseline_V2;4.1375;3.0303;3.0469;3.0283;3.2306
303;diversity_detailed;Baseline_V2;3.9521;3.9146;3.8897;3.3274;3.7471
303;uniqueness_detailed;Baseline_V2;3.5468;2.908;3.1899;3.3156;3.2587
303;follow_detailed;Baseline_V2;4.0221;3.8388;3.5999;3.0669;3.2159
303;influence_detailed;Baseline_V2;4.0102;3.323;3.0129;3.0362;3.1807
303;relevance_detailed;Baseline_V2;3.9737;3.7197;3.8737;3.4625;3.8561
303;subjcount_detailed;Baseline_V2;3.8226;3.1564;3.0468;3.0135;3.0821
305;subjpos_detailed;Baseline_V2;3.6449;3.089;3.7338;2.9978;3.528
305;diversity_detailed;Baseline_V2;3.3447;3.2807;3.6668;3.144;3.5199
305;uniqueness_detailed;Baseline_V2;3.1019;2.9942;3.1677;3.0143;3.0183
305;follow_detailed;Baseline_V2;3.7733;3.4434;3.8074;3.3558;3.5821
305;influence_detailed;Baseline_V2;3.5576;3.0305;3.8543;2.8564;3.2498
304;subjpos_detailed;Baseline_V2;3.867;3.2779;3.3881;3.2961;3.6982
305;relevance_detailed;Baseline_V2;3.2353;3.6166;3.3135;3.1307;3.6397
304;diversity_detailed;Baseline_V2;3.411;3.6647;3.8758;3.3373;3.9091
305;subjcount_detailed;Baseline_V2;3.59;3.1802;3.7337;3.0393;3.4143
304;uniqueness_detailed;Baseline_V2;3.0289;3.048;3.0542;3.203;3.449
304;follow_detailed;Baseline_V2;3.5439;3.2506;3.4654;3.1242;3.3898
304;influence_detailed;Baseline_V2;3.5369;3.4078;3.5473;3.1852;3.3593
304;relevance_detailed;Baseline_V2;3.771;3.7166;3.7347;3.4716;3.7688
304;subjcount_detailed;Baseline_V2;3.5424;3.3408;3.5513;3.0398;3.3675
306;subjpos_detailed;Baseline_V2;3.4862;3.0563;3.0138;3.6415;3.7059
306;diversity_detailed;Baseline_V2;3.5778;3.5111;2.9743;3.8698;3.8817
306;uniqueness_detailed;Baseline_V2;2.9938;2.9309;2.9404;3.6406;3.4099
306;follow_detailed;Baseline_V2;3.6076;3.1233;2.9898;3.7107;3.858
306;influence_detailed;Baseline_V2;3.4876;2.9862;3.0241;3.8424;3.6255
306;relevance_detailed;Baseline_V2;3.5128;3.8245;2.9703;3.9478;3.9577
306;subjcount_detailed;Baseline_V2;3.4495;2.9988;3.0062;3.5214;3.7009
307;subjpos_detailed;Baseline_V2;3.9716;3.559;2.9725;3.2649;3.3986
307;diversity_detailed;Baseline_V2;3.9765;3.5408;3.0866;3.0695;3.4329
307;uniqueness_detailed;Baseline_V2;3.0774;3.1269;2.4129;3.0525;3.0641
307;follow_detailed;Baseline_V2;3.9858;3.3062;3.1948;3.3339;3.43
307;influence_detailed;Baseline_V2;3.975;3.5122;2.9644;3.1642;3.1218
307;relevance_detailed;Baseline_V2;4.049;3.7185;3.5822;3.3381;3.4643
308;subjpos_detailed;Baseline_V2;3.8815;3.0921;3.3277;3.0695;3.5835
307;subjcount_detailed;Baseline_V2;3.9389;3.1908;3.0058;3.0448;3.2913
308;diversity_detailed;Baseline_V2;3.9832;3.571;3.3496;3.1397;3.6572
308;uniqueness_detailed;Baseline_V2;3.6319;3.1592;3.0287;3.2556;3.2895
308;follow_detailed;Baseline_V2;3.9536;3.4303;3.2884;3.0651;3.4378
308;influence_detailed;Baseline_V2;3.9275;3.0985;3.1668;3.0516;3.3032
308;relevance_detailed;Baseline_V2;3.6856;3.489;3.1884;3.1461;3.3941
308;subjcount_detailed;Baseline_V2;3.8227;3.1263;3.1227;3.0334;3.372
309;subjpos_detailed;Baseline_V2;3.0273;3.2696;3.3458;3.0747;3.9273
309;diversity_detailed;Baseline_V2;2.9242;3.069;3.077;3.0908;3.9556
309;uniqueness_detailed;Baseline_V2;2.6504;2.9784;2.9995;2.9788;3.7618
309;follow_detailed;Baseline_V2;3.0488;3.2581;3.0461;3.0;3.9501
309;influence_detailed;Baseline_V2;2.9518;3.1761;3.4613;3.0419;3.9323
309;relevance_detailed;Baseline_V2;2.9479;3.0062;3.0222;1.0;3.9452
309;subjcount_detailed;Baseline_V2;3.0022;3.0367;3.0594;3.0324;3.9343
310;subjpos_detailed;Baseline_V2;3.9849;3.367;3.4553;3.1284;3.8526
310;diversity_detailed;Baseline_V2;3.8956;3.2586;3.3578;3.1797;3.8669
310;uniqueness_detailed;Baseline_V2;3.1754;3.1559;3.0559;3.08;3.3783
310;follow_detailed;Baseline_V2;4.0445;3.617;3.9466;3.9232;3.9854
310;influence_detailed;Baseline_V2;3.9387;3.2365;3.3927;3.1264;3.5894
310;relevance_detailed;Baseline_V2;3.9396;3.7093;3.6759;3.7267;3.9733
310;subjcount_detailed;Baseline_V2;3.7255;3.0817;3.26;3.151;3.5847
311;subjpos_detailed;Baseline_V2;3.7942;3.9079;2.9134;3.0594;3.7846
311;diversity_detailed;Baseline_V2;3.9117;3.9794;3.9266;3.9404;3.9039
311;uniqueness_detailed;Baseline_V2;3.124;3.8284;2.8743;3.0946;3.4776
311;follow_detailed;Baseline_V2;3.7726;3.9034;3.1762;3.2856;3.4976
311;influence_detailed;Baseline_V2;3.9273;3.831;2.9621;3.0944;3.6056
311;relevance_detailed;Baseline_V2;3.8314;3.9677;3.5975;3.8665;3.9317
311;subjcount_detailed;Baseline_V2;3.6817;3.4835;2.9831;3.0131;3.3329
312;subjpos_detailed;Baseline_V2;3.8654;3.5724;3.0527;3.2424;3.1634
312;diversity_detailed;Baseline_V2;3.9099;3.8844;3.8939;3.8081;3.4545
312;uniqueness_detailed;Baseline_V2;3.2579;3.2577;3.0013;3.4365;3.062
312;follow_detailed;Baseline_V2;3.8828;3.6762;3.4441;3.5472;3.2576
312;influence_detailed;Baseline_V2;3.9121;3.6218;3.1732;3.2417;3.1504
312;relevance_detailed;Baseline_V2;3.8031;3.8738;3.6723;3.8521;3.8037
312;subjcount_detailed;Baseline_V2;3.7029;3.4825;3.1209;3.1309;3.0438
313;subjpos_detailed;Baseline_V2;4.3247;3.1362;3.0517;3.1047;2.9703
313;diversity_detailed;Baseline_V2;3.9664;3.4432;3.2822;3.1333;3.1575
313;uniqueness_detailed;Baseline_V2;3.3741;2.6902;2.6291;3.125;2.6051
313;follow_detailed;Baseline_V2;4.1121;3.7588;3.488;3.0804;3.4514
313;influence_detailed;Baseline_V2;3.9878;3.0579;2.8381;3.0119;2.8798
313;relevance_detailed;Baseline_V2;3.9891;3.7864;3.557;3.1058;3.6155
313;subjcount_detailed;Baseline_V2;3.9293;3.1128;3.0427;3.016;3.0322
314;subjpos_detailed;Baseline_V2;4.1105;3.0016;3.09;3.1595;1.3526
314;diversity_detailed;Baseline_V2;3.9937;3.3271;3.444;3.1902;3.1693
314;uniqueness_detailed;Baseline_V2;3.5585;2.9517;2.9845;3.1513;2.987
314;follow_detailed;Baseline_V2;4.0148;3.2415;3.2059;3.0262;3.3368
314;influence_detailed;Baseline_V2;3.9527;3.046;3.0613;3.0532;2.4676
314;relevance_detailed;Baseline_V2;3.9614;3.3805;3.4502;3.0139;3.8765
314;subjcount_detailed;Baseline_V2;3.9427;3.0168;3.0394;3.0157;2.8626
315;subjpos_detailed;Baseline_V2;3.7832;3.908;3.6543;3.7507;1.5117
315;diversity_detailed;Baseline_V2;3.7053;3.7368;3.8099;3.7923;2.8205
315;uniqueness_detailed;Baseline_V2;2.9685;3.0786;3.0297;3.3245;1.8286
315;follow_detailed;Baseline_V2;3.7555;3.8968;3.5233;3.5963;2.9519
315;influence_detailed;Baseline_V2;3.6502;3.8462;3.4099;3.6555;1.5267
315;relevance_detailed;Baseline_V2;3.6081;3.9063;3.8892;3.8522;2.7299
315;subjcount_detailed;Baseline_V2;3.8088;3.625;3.3226;3.4753;2.1927
316;subjpos_detailed;Baseline_V2;3.9569;3.0057;3.6873;3.5725;3.8368
316;diversity_detailed;Baseline_V2;3.9719;3.5072;3.7703;3.8123;3.9661
316;uniqueness_detailed;Baseline_V2;3.0681;2.2484;3.1448;3.1589;3.5963
316;follow_detailed;Baseline_V2;3.9607;3.5082;3.8828;3.7851;3.8379
316;influence_detailed;Baseline_V2;3.9186;3.0262;3.3544;3.2688;3.4991
316;relevance_detailed;Baseline_V2;3.9417;3.9031;3.9365;3.9032;3.9697
316;subjcount_detailed;Baseline_V2;3.9145;3.0174;3.2876;3.3235;3.7011
317;subjpos_detailed;Baseline_V2;3.0687;3.2467;3.9171;3.0957;3.1043
317;diversity_detailed;Baseline_V2;3.2003;3.8868;3.9562;3.6092;3.4386
317;uniqueness_detailed;Baseline_V2;2.9818;3.0234;3.5748;3.0302;2.9396
317;follow_detailed;Baseline_V2;3.1396;3.5986;3.9491;3.5331;3.4289
318;subjpos_detailed;Baseline_V2;3.9968;3.7995;3.0292;3.2143;2.9827
317;influence_detailed;Baseline_V2;3.02;3.3074;3.8399;3.1506;3.0987
318;diversity_detailed;Baseline_V2;3.9996;3.9781;3.9187;3.7831;3.6913
317;relevance_detailed;Baseline_V2;3.4914;3.9735;3.9675;3.9205;3.887
318;uniqueness_detailed;Baseline_V2;3.1358;3.004;2.7825;3.0784;2.9945
317;subjcount_detailed;Baseline_V2;3.0345;3.3684;3.7734;3.1222;3.0624
318;follow_detailed;Baseline_V2;3.9829;3.8989;3.2547;3.5814;3.0911
318;influence_detailed;Baseline_V2;3.9908;3.8751;3.3922;3.3823;2.8999
320;subjpos_detailed;Baseline_V2;3.8112;3.0642;3.2043;3.1969;3.5987
319;subjpos_detailed;Baseline_V2;3.474;3.4599;3.0278;3.1661;3.0022
318;relevance_detailed;Baseline_V2;3.8779;3.9968;3.9224;3.955;3.9906
320;diversity_detailed;Baseline_V2;3.469;3.6983;3.6246;3.5439;3.7126
319;diversity_detailed;Baseline_V2;3.8882;3.9602;3.6373;3.3431;3.2262
318;subjcount_detailed;Baseline_V2;3.9109;3.7448;3.2225;3.1573;3.0618
320;uniqueness_detailed;Baseline_V2;3.2278;3.0334;3.1365;3.3371;3.196
319;uniqueness_detailed;Baseline_V2;3.1848;3.2952;3.1249;3.3549;3.3078
320;follow_detailed;Baseline_V2;3.8391;3.5325;3.1598;3.0892;3.5027
319;follow_detailed;Baseline_V2;3.7513;3.6142;3.1968;3.1802;3.086
320;influence_detailed;Baseline_V2;3.8146;3.2126;3.1742;3.3158;3.5781
