Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4
355;subjpos_detailed;inverted_pyramid_mine;4.3322;2.9549;3.547;2.2917;3.1101
349;follow_detailed;autogeo_api_mine;3.9265;3.7871;3.1642;3.0355;3.071
350;follow_detailed;autogeo_api_mine;3.6817;3.212;3.0939;3.5463;3.4465
351;uniqueness_detailed;autogeo_api_mine;3.2368;3.3027;3.0628;3.3757;3.046
352;uniqueness_detailed;autogeo_api_mine;3.2326;3.4985;3.0292;3.5915;3.2905
356;uniqueness_detailed;llms_txt;3.2923;1.7159;1.7146;1.22;2.0042
354;diversity_detailed;inverted_pyramid_mine;3.045;3.9939;3.1645;3.3589;3.0906
353;diversity_detailed;inverted_pyramid_mine;3.918;3.2888;3.3457;3.305;3.6164
357;uniqueness_detailed;llms_txt;3.28;3.151;3.007;3.3764;3.048
355;diversity_detailed;inverted_pyramid_mine;3.755;3.5842;3.8483;3.1822;3.3332
349;influence_detailed;autogeo_api_mine;3.9284;3.7381;3.0776;3.0163;2.7643
350;influence_detailed;autogeo_api_mine;3.3082;3.2215;2.9379;3.7278;3.325
351;follow_detailed;autogeo_api_mine;3.9947;3.5056;3.2531;3.3592;3.0631
352;follow_detailed;autogeo_api_mine;3.9461;3.507;3.3389;3.0672;3.5166
356;follow_detailed;llms_txt;4.1163;3.7198;3.4959;3.4195;3.2001
354;uniqueness_detailed;inverted_pyramid_mine;3.1322;3.6021;2.644;3.0355;2.9974
353;uniqueness_detailed;inverted_pyramid_mine;3.088;2.9932;3.0305;3.0394;3.0414
357;follow_detailed;llms_txt;3.9597;3.3538;3.3228;3.3829;3.2845
355;uniqueness_detailed;inverted_pyramid_mine;3.0884;2.6043;3.2145;2.9387;3.0496
349;relevance_detailed;autogeo_api_mine;3.9878;3.7098;3.2818;3.0755;2.9258
350;relevance_detailed;autogeo_api_mine;3.2709;3.7761;3.5522;3.6404;3.5558
351;influence_detailed;autogeo_api_mine;3.8506;3.7256;3.248;3.4336;3.0118
352;influence_detailed;autogeo_api_mine;3.9385;3.5035;3.5653;3.5359;3.2735
356;influence_detailed;llms_txt;4.0429;3.3034;3.1328;3.0178;2.8486
354;follow_detailed;inverted_pyramid_mine;3.0862;4.014;3.2428;3.0528;3.0128
358;subjpos_detailed;Baseline;4.2483;3.5401;3.0273;3.02;3.0638
353;follow_detailed;inverted_pyramid_mine;3.8891;3.4571;3.2687;3.224;3.4397
357;influence_detailed;llms_txt;3.888;3.3292;3.1698;3.1621;3.0265
355;follow_detailed;inverted_pyramid_mine;4.2392;3.6572;3.5494;3.2431;2.9849
349;subjcount_detailed;autogeo_api_mine;3.8422;3.3787;3.1317;3.0064;2.9822
350;subjcount_detailed;autogeo_api_mine;3.2761;3.1248;3.0062;3.2243;3.1701
351;relevance_detailed;autogeo_api_mine;4.441;3.7949;3.2679;3.8388;3.6192
352;relevance_detailed;autogeo_api_mine;3.9204;3.7711;3.2369;3.0859;3.4468
356;relevance_detailed;llms_txt;4.3006;4.2623;4.1253;3.9451;3.9838
354;influence_detailed;inverted_pyramid_mine;3.0589;4.0135;2.4126;3.0641;2.9782
358;diversity_detailed;Baseline;3.9883;3.893;3.632;3.4475;3.4755
353;influence_detailed;inverted_pyramid_mine;3.7972;3.2914;3.0885;3.2623;3.1533
357;relevance_detailed;llms_txt;3.9217;3.6122;3.5752;3.2454;3.7826
355;influence_detailed;inverted_pyramid_mine;4.0126;3.1738;3.5029;2.8771;3.158
351;subjcount_detailed;autogeo_api_mine;3.9466;3.3731;3.1743;3.2902;3.0322
352;subjcount_detailed;autogeo_api_mine;3.8985;3.4985;3.3462;3.0802;3.441
356;subjcount_detailed;llms_txt;3.7978;3.2955;3.1816;3.1434;3.0943
354;relevance_detailed;inverted_pyramid_mine;3.0958;4.1723;3.5476;3.1117;3.2513
358;uniqueness_detailed;Baseline;3.4592;3.4954;2.7905;2.4164;2.7296
353;relevance_detailed;inverted_pyramid_mine;3.8808;3.9425;3.5596;3.8066;3.9984
357;subjcount_detailed;llms_txt;3.8803;3.1086;3.1346;3.1312;3.0986
355;relevance_detailed;inverted_pyramid_mine;4.0476;4.1281;3.9004;3.8711;3.1702
354;subjcount_detailed;inverted_pyramid_mine;3.0561;3.9818;2.9014;2.9928;2.9854
358;follow_detailed;Baseline;4.0628;3.477;3.5246;3.3369;3.6629
353;subjcount_detailed;inverted_pyramid_mine;3.8317;3.1052;3.1128;3.0742;3.1264
355;subjcount_detailed;inverted_pyramid_mine;3.9346;3.0388;3.2124;2.943;3.0244
358;influence_detailed;Baseline;4.0676;3.5845;3.0523;3.0451;3.2715
358;relevance_detailed;Baseline;4.0371;3.9197;3.6953;3.7702;3.8677
358;subjcount_detailed;Baseline;3.9843;3.259;3.014;3.0232;3.1991
359;subjpos_detailed;Baseline;4.2431;3.7879;3.2341;2.9401;3.0102
360;subjpos_detailed;Baseline;3.9615;3.6234;3.5627;2.0069;3.8137
359;diversity_detailed;Baseline;3.9974;3.6052;3.6745;3.524;3.4393
360;diversity_detailed;Baseline;3.8846;3.9283;3.4438;3.3421;3.7248
361;subjpos_detailed;Baseline;3.2411;3.2012;2.5989;3.7761;2.9724
359;uniqueness_detailed;Baseline;3.1623;3.0909;3.0476;2.7763;2.6985
360;uniqueness_detailed;Baseline;3.1202;3.6263;3.1633;2.6516;3.3692
362;subjpos_detailed;Baseline;3.3116;3.2841;3.5907;3.1225;3.1832
361;diversity_detailed;Baseline;3.1756;3.051;3.0556;3.8232;3.0461
359;follow_detailed;Baseline;4.0236;3.6477;3.0939;3.07;3.3964
360;follow_detailed;Baseline;3.9585;3.6796;3.3412;3.0;3.8209
356;subjpos_detailed;inverted_pyramid_mine;3.9212;3.2834;2.7555;2.8967;2.7333
357;subjpos_detailed;inverted_pyramid_mine;4.0471;3.5485;3.3451;3.7617;3.1195
354;subjpos_detailed;autogeo_api_mine;3.8898;3.8203;3.0482;3.0925;2.7471
362;diversity_detailed;Baseline;3.0773;3.1948;3.1852;3.0871;3.2479
361;uniqueness_detailed;Baseline;3.0051;3.0538;2.9406;3.9534;2.9521
359;influence_detailed;Baseline;4.0466;3.6876;3.1474;2.9799;3.2426
360;influence_detailed;Baseline;3.9403;3.7564;3.6455;2.6468;3.4021
356;diversity_detailed;inverted_pyramid_mine;3.9389;3.6935;3.5559;3.3596;3.2374
353;subjpos_detailed;autogeo_api_mine;3.9122;3.1795;3.254;3.2565;3.4938
357;diversity_detailed;inverted_pyramid_mine;3.9898;3.8018;3.7814;3.6252;3.5141
355;subjpos_detailed;autogeo_api_mine;4.0397;3.2542;3.339;3.1792;3.3197
358;subjpos_detailed;fluent_gpt;3.9199;3.1118;3.0226;3.6048;3.7558
354;diversity_detailed;autogeo_api_mine;3.0963;3.6985;3.1606;3.0449;3.0713
362;uniqueness_detailed;Baseline;3.0354;3.0871;3.0121;3.3566;3.105
361;follow_detailed;Baseline;3.5293;3.1777;3.0689;3.9339;3.0724
359;relevance_detailed;Baseline;4.2125;3.8609;3.3339;3.703;3.8847
360;relevance_detailed;Baseline;3.9808;3.9248;3.4429;3.5828;3.8912
356;uniqueness_detailed;inverted_pyramid_mine;3.0508;3.6643;2.1097;1.4238;1.7753
353;diversity_detailed;autogeo_api_mine;3.8017;3.0453;3.7208;3.2022;3.3584
357;uniqueness_detailed;inverted_pyramid_mine;3.6614;3.1848;3.0241;3.259;3.1535
355;diversity_detailed;autogeo_api_mine;3.9657;3.7387;3.7445;3.7595;3.5208
358;diversity_detailed;fluent_gpt;3.9548;3.1216;3.0735;3.4963;3.2651
354;uniqueness_detailed;autogeo_api_mine;3.0058;3.6864;2.9179;3.0374;3.0
362;follow_detailed;Baseline;3.4613;3.3752;3.3404;3.2767;3.2474
361;influence_detailed;Baseline;3.1741;3.2248;2.2923;3.9434;2.7975
359;subjcount_detailed;Baseline;3.9981;3.3266;3.2271;3.0188;3.2789
360;subjcount_detailed;Baseline;3.9589;3.6475;3.3924;2.7755;3.419
356;follow_detailed;inverted_pyramid_mine;3.9236;3.66;3.4642;3.2433;3.2533
353;uniqueness_detailed;autogeo_api_mine;3.0568;2.9712;3.0342;3.4302;3.1061
357;follow_detailed;inverted_pyramid_mine;4.0511;3.8379;3.8181;3.9044;3.6432
355;uniqueness_detailed;autogeo_api_mine;3.2039;3.3589;3.0682;3.0548;2.9835
358;uniqueness_detailed;fluent_gpt;3.163;2.925;2.9609;3.1927;3.2081
354;follow_detailed;autogeo_api_mine;3.8018;3.8334;3.2162;3.0824;3.1928
362;influence_detailed;Baseline;3.3675;3.5009;3.4563;3.1827;3.1332
361;relevance_detailed;Baseline;3.0454;3.1254;3.0925;3.7293;3.163
356;influence_detailed;inverted_pyramid_mine;3.961;3.5658;3.257;3.0213;2.4191
353;follow_detailed;autogeo_api_mine;3.9109;3.1081;3.3881;3.4241;3.4927
357;influence_detailed;inverted_pyramid_mine;3.9036;3.6272;3.6006;3.3892;3.3502
355;follow_detailed;autogeo_api_mine;4.0926;3.9252;3.7279;3.8536;3.9452
358;follow_detailed;fluent_gpt;3.965;3.0537;3.0503;3.7835;3.7619
354;influence_detailed;autogeo_api_mine;3.5715;3.7256;3.0169;3.0746;2.8478
362;relevance_detailed;Baseline;3.2471;3.4289;3.1681;3.3731;3.3334
361;subjcount_detailed;Baseline;3.1049;3.1014;3.009;3.5525;3.0083
356;relevance_detailed;inverted_pyramid_mine;3.9432;3.7159;1.0;4.0;3.4923
353;influence_detailed;autogeo_api_mine;3.8847;3.1616;3.1294;3.5958;3.34
357;relevance_detailed;inverted_pyramid_mine;4.0867;3.9234;3.479;3.3789;3.6093
355;influence_detailed;autogeo_api_mine;3.906;3.6684;3.4747;3.3864;3.2576
358;influence_detailed;fluent_gpt;3.9631;3.0719;3.0079;3.6695;3.404
354;relevance_detailed;autogeo_api_mine;3.5542;3.5321;3.3142;3.0568;3.3064
362;subjcount_detailed;Baseline;3.1857;3.1412;3.1626;3.06;3.1027
356;subjcount_detailed;inverted_pyramid_mine;3.872;3.5807;3.1707;3.0275;3.0204
353;relevance_detailed;autogeo_api_mine;3.7525;3.8802;3.5535;3.4372;3.8404
357;subjcount_detailed;inverted_pyramid_mine;3.9275;3.7484;3.6909;3.5855;3.3528
355;relevance_detailed;autogeo_api_mine;3.7799;3.7881;3.8158;3.7255;3.7496
358;relevance_detailed;fluent_gpt;3.9215;3.6834;3.2991;3.6015;3.2859
354;subjcount_detailed;autogeo_api_mine;3.4879;3.4207;3.0095;3.0016;2.8549
353;subjcount_detailed;autogeo_api_mine;3.875;3.1975;3.2132;3.2466;3.2769
355;subjcount_detailed;autogeo_api_mine;3.8198;3.4838;3.4896;3.283;3.2807
358;subjcount_detailed;fluent_gpt;3.7646;2.9976;2.9983;3.0886;3.1573
359;subjpos_detailed;fluent_gpt;3.977;3.6182;3.0632;3.0411;3.1928
359;diversity_detailed;fluent_gpt;3.9667;3.6961;3.4831;3.5164;3.3156
359;uniqueness_detailed;fluent_gpt;3.2193;3.3478;2.9394;2.9576;2.9362
360;subjpos_detailed;fluent_gpt;3.9533;3.6401;3.2909;3.5908;3.8229
359;follow_detailed;fluent_gpt;4.0376;3.4973;3.5415;3.6643;3.3707
360;diversity_detailed;fluent_gpt;3.9454;3.8563;3.232;3.8625;3.9288
359;influence_detailed;fluent_gpt;4.0222;3.6112;2.9719;3.0268;3.1431
360;uniqueness_detailed;fluent_gpt;3.0051;3.0884;2.9461;3.4363;3.347
359;relevance_detailed;fluent_gpt;3.9492;3.7873;3.509;3.7105;3.8251
360;follow_detailed;fluent_gpt;3.9275;3.7404;3.4001;3.7456;3.8957
359;subjcount_detailed;fluent_gpt;3.9555;3.4047;3.0254;3.048;3.139
360;influence_detailed;fluent_gpt;3.7738;3.4161;3.2543;3.5422;3.5682
360;relevance_detailed;fluent_gpt;3.9582;3.932;3.3006;3.8961;3.9782
361;subjpos_detailed;fluent_gpt;3.532;3.203;3.129;3.7454;2.9284
360;subjcount_detailed;fluent_gpt;3.8026;3.3755;3.0594;3.379;3.6339
361;diversity_detailed;fluent_gpt;3.2607;3.0671;3.0794;3.5929;3.0625
361;uniqueness_detailed;fluent_gpt;3.0909;2.9811;3.0093;3.8183;2.9385
361;follow_detailed;fluent_gpt;3.6705;3.2654;3.0851;3.8466;3.0944
362;subjpos_detailed;fluent_gpt;3.5494;3.6465;3.2326;3.1505;3.3428
361;influence_detailed;fluent_gpt;3.5745;3.1097;3.2312;3.7066;2.8772
362;diversity_detailed;fluent_gpt;3.4626;3.2104;3.0756;3.0168;3.078
361;relevance_detailed;fluent_gpt;3.628;3.6724;3.282;3.7775;3.7145
362;uniqueness_detailed;fluent_gpt;3.0046;3.068;2.9853;3.0061;3.0491
356;subjpos_detailed;autogeo_api_mine;4.1398;3.4755;3.0694;3.0613;3.0592
357;subjpos_detailed;autogeo_api_mine;3.9133;3.1129;3.1978;3.3535;3.0273
363;subjpos_detailed;Baseline;3.8764;3.1991;2.9034;3.0237;2.895
361;subjcount_detailed;fluent_gpt;3.3694;3.0414;3.0573;3.4445;2.9697
364;subjpos_detailed;Baseline;4.0749;3.7654;3.6949;3.3433;2.9657
365;subjpos_detailed;Baseline;3.788;3.7591;3.0841;3.8616;3.5235
362;follow_detailed;fluent_gpt;3.7054;3.7847;3.3236;3.0823;3.1027
356;diversity_detailed;autogeo_api_mine;3.9205;3.4887;3.2497;3.2271;3.0448
358;subjpos_detailed;authoritative;4.0811;3.6063;3.1067;3.1872;3.3333
357;diversity_detailed;autogeo_api_mine;3.7548;3.3949;3.2623;3.1037;3.1258
363;diversity_detailed;Baseline;3.7833;3.541;3.343;3.1612;3.2145
364;diversity_detailed;Baseline;3.9565;3.9283;3.6904;3.7792;3.3612
365;diversity_detailed;Baseline;3.9396;3.7713;3.1177;3.8414;3.2583
362;influence_detailed;fluent_gpt;3.7119;3.4602;3.1901;3.0909;3.0789
356;uniqueness_detailed;autogeo_api_mine;3.1097;3.1242;2.9221;3.1662;3.0283
358;diversity_detailed;authoritative;3.9597;3.7202;3.1599;3.1168;3.4466
357;uniqueness_detailed;autogeo_api_mine;3.1426;3.0598;3.0431;3.3639;2.6531
363;uniqueness_detailed;Baseline;3.2435;3.1681;2.9965;3.0645;3.0689
364;uniqueness_detailed;Baseline;3.3753;3.2384;3.1431;3.1353;3.3354
365;uniqueness_detailed;Baseline;3.1635;3.3052;3.0593;3.465;3.2782
362;relevance_detailed;fluent_gpt;3.6075;3.6322;3.1611;3.0326;3.0868
359;subjpos_detailed;authoritative;3.9215;3.3472;3.0209;3.0069;3.2066
356;follow_detailed;autogeo_api_mine;4.1295;3.7972;3.5176;3.107;3.0102
358;uniqueness_detailed;authoritative;3.4588;3.1999;3.0032;3.1574;3.2387
357;follow_detailed;autogeo_api_mine;3.9735;3.7417;3.6537;3.2935;3.4655
363;follow_detailed;Baseline;3.9738;3.3254;3.0427;3.0695;3.0293
364;follow_detailed;Baseline;4.0012;3.9458;3.6677;3.467;3.3492
360;subjpos_detailed;authoritative;4.029;3.8344;3.4541;3.5367;3.6146
365;follow_detailed;Baseline;3.8583;3.7403;3.2457;3.8476;3.4852
362;subjcount_detailed;fluent_gpt;3.4318;3.2722;3.1091;3.014;3.094
359;diversity_detailed;authoritative;3.9492;3.4944;3.4697;3.2738;3.3693
356;influence_detailed;autogeo_api_mine;4.0163;3.4949;2.6584;3.113;3.0697
358;follow_detailed;authoritative;3.9881;3.75;3.1606;3.115;3.6641
357;influence_detailed;autogeo_api_mine;3.8817;3.602;3.1925;3.2168;3.0237
363;influence_detailed;Baseline;3.9027;3.2768;2.9736;3.0327;2.9462
364;influence_detailed;Baseline;3.9642;3.7113;3.5341;3.1079;2.9486
360;diversity_detailed;authoritative;3.977;3.9446;3.3858;3.7622;3.702
365;influence_detailed;Baseline;3.8956;3.7557;3.0429;3.9401;3.2691
361;subjpos_detailed;authoritative;3.2967;3.2895;3.3081;3.4881;3.0025
359;uniqueness_detailed;authoritative;3.4409;3.2754;2.9507;3.0364;3.1166
356;relevance_detailed;autogeo_api_mine;4.3081;3.9126;1.0;3.0;3.5267
358;influence_detailed;authoritative;3.8996;3.4898;3.2389;3.2672;3.188
357;relevance_detailed;autogeo_api_mine;3.3891;3.3597;3.4017;3.1119;3.2808
363;relevance_detailed;Baseline;3.6011;3.3773;3.1763;3.1725;3.2854
364;relevance_detailed;Baseline;4.1834;4.0419;3.8857;3.6792;3.8552
360;uniqueness_detailed;authoritative;3.3599;3.4161;2.998;3.1927;3.1889
365;relevance_detailed;Baseline;3.9774;3.9343;3.1267;3.9424;3.3149
361;diversity_detailed;authoritative;3.1099;3.2759;3.1761;3.601;3.0988
359;follow_detailed;authoritative;3.9266;3.6106;3.3417;3.1666;3.25
356;subjcount_detailed;autogeo_api_mine;3.958;3.3879;2.9544;3.1369;3.0125
358;relevance_detailed;authoritative;3.8158;3.6457;3.5023;3.1879;3.2593
357;subjcount_detailed;autogeo_api_mine;3.8336;3.5995;3.3601;3.137;3.1546
363;subjcount_detailed;Baseline;3.8147;3.1715;3.0169;3.0079;3.0049
364;subjcount_detailed;Baseline;3.9482;3.6781;3.2906;3.0306;3.05
360;follow_detailed;authoritative;3.9526;3.8059;3.4544;3.6825;3.6457
365;subjcount_detailed;Baseline;3.7119;3.6141;3.1547;3.7678;3.278
361;uniqueness_detailed;authoritative;3.0218;3.0924;3.0774;3.6065;3.0723
359;influence_detailed;authoritative;3.8957;3.2298;3.0463;3.0288;3.0528
358;subjcount_detailed;authoritative;3.7763;3.3831;3.0482;3.0165;3.1627
360;influence_detailed;authoritative;3.95;3.8041;3.4545;3.5128;3.4291
361;follow_detailed;authoritative;3.4817;3.3675;3.2265;3.6272;3.0821
359;relevance_detailed;authoritative;3.7551;3.3883;3.285;3.3196;3.2486
360;relevance_detailed;authoritative;4.0362;3.9613;3.3009;3.9226;3.8986
362;subjpos_detailed;authoritative;3.0293;3.6423;2.6919;2.7322;2.8388
361;influence_detailed;authoritative;3.3991;3.2337;3.2726;3.4052;2.9742
359;subjcount_detailed;authoritative;3.832;3.2153;3.066;3.0267;3.0957
360;subjcount_detailed;authoritative;3.9313;3.7029;3.2641;3.2685;3.311
362;diversity_detailed;authoritative;3.0476;3.5878;3.0634;3.047;3.0185
361;relevance_detailed;authoritative;3.3204;3.5003;3.0769;3.3973;3.6572
362;uniqueness_detailed;authoritative;3.3511;3.0589;2.7216;3.1586;3.1109
361;subjcount_detailed;authoritative;3.2078;3.2151;3.174;3.4105;3.008
362;follow_detailed;authoritative;3.192;3.7585;3.2509;3.0838;3.0632
362;influence_detailed;authoritative;3.0419;3.7156;2.9249;2.9633;2.9531
362;relevance_detailed;authoritative;3.1961;3.8656;3.1301;3.1858;3.1512
362;subjcount_detailed;authoritative;3.0783;3.5034;3.0828;3.0173;3.0034
366;subjpos_detailed;Baseline;3.4227;3.3323;3.6431;3.0099;2.9987
367;subjpos_detailed;Baseline;4.2506;3.0049;3.7175;3.2522;3.0
366;diversity_detailed;Baseline;3.2535;3.199;3.7062;3.0892;3.0945
363;subjpos_detailed;fluent_gpt;3.7609;3.4482;2.9487;2.9227;2.8849
367;diversity_detailed;Baseline;3.7154;3.1398;3.8603;3.096;2.8811
366;uniqueness_detailed;Baseline;3.0891;2.9704;3.4479;2.9424;2.9528
364;subjpos_detailed;fluent_gpt;4.1061;3.6258;3.6492;3.1858;3.361
365;subjpos_detailed;fluent_gpt;3.7438;3.5437;3.0893;3.7397;2.9482
363;diversity_detailed;fluent_gpt;3.8094;3.402;3.0194;3.0246;3.0028
358;subjpos_detailed;more_quotes;3.7841;3.784;3.0086;3.3447;2.9913
367;uniqueness_detailed;Baseline;3.6434;1.9383;3.1433;2.9746;2.2729
366;follow_detailed;Baseline;3.4555;3.3706;3.5485;3.0721;3.1263
364;diversity_detailed;fluent_gpt;3.9047;3.4375;3.7285;3.3578;3.4118
365;diversity_detailed;fluent_gpt;3.6379;3.1852;3.0747;3.8685;3.182
363;uniqueness_detailed;fluent_gpt;3.1008;3.1379;2.8131;2.6997;2.7654
358;diversity_detailed;more_quotes;3.7214;3.6142;3.3237;3.077;3.1293
367;follow_detailed;Baseline;3.9019;3.208;3.6651;3.1305;3.2944
366;influence_detailed;Baseline;3.4246;3.2609;3.7155;3.0437;3.0526
359;subjpos_detailed;more_quotes;4.1625;3.7566;2.9173;3.0034;3.1664
364;uniqueness_detailed;fluent_gpt;3.4921;3.1082;3.144;3.2424;3.0171
360;subjpos_detailed;more_quotes;3.9814;3.7944;2.7325;3.2014;3.1444
365;uniqueness_detailed;fluent_gpt;3.0866;3.1822;2.9422;3.4883;3.1206
363;follow_detailed;fluent_gpt;3.9114;3.5207;3.0707;3.0198;3.0328
358;uniqueness_detailed;more_quotes;3.4526;3.341;2.9166;3.1452;2.8642
367;influence_detailed;Baseline;3.9778;3.5205;3.8838;3.2842;2.8587
366;relevance_detailed;Baseline;3.42;3.366;3.3807;3.2078;3.3728
361;subjpos_detailed;more_quotes;3.1187;3.0151;3.0407;3.9269;2.87
359;diversity_detailed;more_quotes;3.997;3.5795;3.1151;3.2274;3.082
364;follow_detailed;fluent_gpt;4.0499;3.4788;3.5175;3.1573;3.375
360;diversity_detailed;more_quotes;3.8898;3.6827;3.3963;3.3488;3.1007
362;subjpos_detailed;more_quotes;3.0854;3.9809;3.0576;3.1925;3.7603
365;follow_detailed;fluent_gpt;3.8711;3.3848;3.0014;3.7339;3.0529
363;influence_detailed;fluent_gpt;3.73;3.4421;2.9367;2.9504;2.9956
358;follow_detailed;more_quotes;3.8791;3.8924;3.5258;3.3644;3.3029
367;relevance_detailed;Baseline;4.0862;3.7383;3.8646;3.029;3.0
366;subjcount_detailed;Baseline;3.261;3.1917;3.3335;2.9958;3.0121
361;diversity_detailed;more_quotes;3.0523;3.0413;3.0422;3.7672;3.0501
359;uniqueness_detailed;more_quotes;3.503;3.0503;2.9633;3.0551;2.914
364;influence_detailed;fluent_gpt;4.0436;3.3377;3.4297;3.102;3.052
360;uniqueness_detailed;more_quotes;3.1011;3.1177;2.7592;3.0533;2.9722
362;diversity_detailed;more_quotes;3.1629;3.8896;3.4788;3.2851;3.9119
365;influence_detailed;fluent_gpt;3.6661;3.3157;3.1014;3.629;2.8082
363;relevance_detailed;fluent_gpt;3.8642;3.6595;3.2456;3.2266;3.3927
358;influence_detailed;more_quotes;3.8316;3.6472;3.0166;3.2194;3.0108
367;subjcount_detailed;Baseline;3.7695;3.0809;3.4622;3.0322;2.9909
361;uniqueness_detailed;more_quotes;2.9531;2.951;2.973;3.7363;2.7471
359;follow_detailed;more_quotes;4.0058;3.833;3.0391;3.2242;3.3947
364;relevance_detailed;fluent_gpt;4.1966;3.7361;3.5307;3.3996;3.522
360;follow_detailed;more_quotes;3.8905;3.514;3.0519;3.2304;3.1068
362;uniqueness_detailed;more_quotes;3.0307;3.583;3.0147;3.2006;3.4063
365;relevance_detailed;fluent_gpt;3.6471;3.6287;3.0905;3.7407;3.4772
363;subjcount_detailed;fluent_gpt;3.7002;3.2992;3.0347;3.0085;3.017
358;relevance_detailed;more_quotes;3.9088;3.8964;3.3134;3.5484;3.5299
361;follow_detailed;more_quotes;3.2157;3.0038;3.0283;3.9492;3.0877
359;influence_detailed;more_quotes;4.0409;3.5557;2.9336;3.007;3.1832
364;subjcount_detailed;fluent_gpt;3.9508;3.2592;3.3072;3.0654;3.0884
360;influence_detailed;more_quotes;3.9203;3.7047;2.6241;3.2359;3.0415
362;follow_detailed;more_quotes;3.1042;3.9492;3.1859;3.1303;3.754
365;subjcount_detailed;fluent_gpt;3.6529;3.2841;3.0193;3.4249;3.0047
358;subjcount_detailed;more_quotes;3.7534;3.3974;3.0538;3.023;3.0252
361;influence_detailed;more_quotes;3.0707;3.0155;3.1072;3.7599;2.5231
359;relevance_detailed;more_quotes;4.0914;3.8904;3.1482;3.4069;3.1938
360;relevance_detailed;more_quotes;4.0178;3.9951;3.8344;3.7726;3.3531
362;influence_detailed;more_quotes;3.1691;3.9245;3.0767;3.0746;3.5663
361;relevance_detailed;more_quotes;3.1882;3.5861;3.0707;3.8587;3.1978
359;subjcount_detailed;more_quotes;3.9921;3.6017;2.9096;3.0245;3.1045
360;subjcount_detailed;more_quotes;3.9005;3.5209;2.9794;3.1484;3.0616
362;relevance_detailed;more_quotes;3.6012;3.9572;3.808;3.582;3.9153
366;subjpos_detailed;fluent_gpt;3.9169;3.0243;3.8243;3.0113;2.9646
361;subjcount_detailed;more_quotes;3.0482;3.0205;3.0216;3.7054;2.983
362;subjcount_detailed;more_quotes;3.0754;3.7826;3.0697;3.0465;3.6429
366;diversity_detailed;fluent_gpt;3.838;3.6849;3.9553;3.3344;3.2032
366;uniqueness_detailed;fluent_gpt;2.987;2.7687;3.3173;2.8436;2.2662
366;follow_detailed;fluent_gpt;3.9086;3.269;3.7026;3.0423;3.0363
366;influence_detailed;fluent_gpt;3.9119;3.128;3.826;3.021;2.9495
366;relevance_detailed;fluent_gpt;3.9372;3.7755;3.8031;3.1363;3.3515
367;subjpos_detailed;fluent_gpt;3.9174;3.3872;3.3568;3.0733;3.3671
366;subjcount_detailed;fluent_gpt;3.8792;3.1605;3.64;2.9983;2.997
367;diversity_detailed;fluent_gpt;3.8936;3.3173;3.5383;3.2666;3.216
367;uniqueness_detailed;fluent_gpt;3.1662;3.0872;3.0145;3.0046;3.0059
367;follow_detailed;fluent_gpt;3.8409;3.5472;3.3694;3.1935;3.2649
363;subjpos_detailed;authoritative;4.0836;3.4004;3.0392;3.0285;3.345
367;influence_detailed;fluent_gpt;3.8546;3.3743;3.5177;3.1472;3.2151
363;diversity_detailed;authoritative;3.7381;3.5629;3.3014;3.222;3.2211
364;subjpos_detailed;authoritative;4.0148;3.2418;3.6249;3.0196;3.4274
367;relevance_detailed;fluent_gpt;3.8785;3.6351;3.1892;3.0858;3.1372
365;subjpos_detailed;authoritative;3.9286;3.8971;3.3956;3.5928;2.8181
363;uniqueness_detailed;authoritative;3.1522;3.1543;3.0478;3.2625;3.2258
358;subjpos_detailed;citing_credible;3.3759;3.5575;3.0267;3.0944;3.0177
364;diversity_detailed;authoritative;3.8606;3.572;3.6512;3.1359;3.1589
367;subjcount_detailed;fluent_gpt;3.7947;3.1775;3.2612;3.0403;3.1267
365;diversity_detailed;authoritative;3.9834;3.9266;3.5526;3.8824;3.6777
363;follow_detailed;authoritative;4.0093;3.6444;3.1369;3.1332;3.554
358;diversity_detailed;citing_credible;3.4369;3.4245;3.1264;3.1015;3.0182
364;uniqueness_detailed;authoritative;3.5801;3.2458;3.3426;3.4143;3.0261
365;uniqueness_detailed;authoritative;3.5539;3.4288;3.0829;3.6976;3.0268
363;influence_detailed;authoritative;3.6484;3.3242;3.061;3.0656;3.1564
358;uniqueness_detailed;citing_credible;2.9117;3.2489;3.0053;2.9833;2.8995
359;subjpos_detailed;citing_credible;4.1345;3.6595;3.005;2.9868;3.0081
360;subjpos_detailed;citing_credible;3.8074;3.7705;3.4521;3.3889;3.807
364;follow_detailed;authoritative;3.9702;3.3494;3.4813;3.1698;3.0979
361;subjpos_detailed;citing_credible;3.2156;3.602;3.0058;3.3794;2.9577
362;subjpos_detailed;citing_credible;3.688;3.6662;3.3788;3.2066;3.8279
365;follow_detailed;authoritative;3.9794;3.9056;3.3522;3.4811;3.0593
363;relevance_detailed;authoritative;3.7679;3.6913;3.2599;3.1265;3.2865
358;follow_detailed;citing_credible;3.3942;3.5066;3.1581;3.0927;2.9989
359;diversity_detailed;citing_credible;3.9777;3.7004;3.3671;3.2503;3.1971
360;diversity_detailed;citing_credible;3.7094;3.9629;3.2153;3.4852;3.7168
364;influence_detailed;authoritative;4.0297;3.177;3.5617;3.0243;3.3109
